,Game_ID,Rated_(T/F),Number_of_Turns,Game_Status,Winner,Time_Increment,Moves,Opening_Eco,Opening_Ply,Game_Duration,Elo_Difference,Duration_Category,Opening,Time_Per_Move,White_Rating_Tier,Black_Rating_Tier,Average Time
14038,M2yFDSlb,True,116,mate,black,20+0,e4 e5 Nf3 Nc6 Bb5 Nf6 Nc3 d6 O-O a6 Ba4 b5 Bb3 Be7 d4 exd4 Nxd4 Nxd4 Qxd4 c5 Qd1 Bg4 Qe1 O-O a3 Qb6 Nd5 Nxd5 exd5 Rfe8 Be3 Bg5 Kh1 Bxe3 fxe3 c4 Ba2 Rxe3 Qf2 Bh5 Rae1 Rae8 Re2 Qd4 Rxe3 Qxe3 h3 Qxf2 Rxf2 Re5 Rd2 Bg6 c3 Be4 b3 Bxd5 bxc4 bxc4 Bb1 g6 Bc2 f5 Ba4 Kf7 Kg1 Ke7 Kf2 Bb7 Kg3 Ra5 Re2+ Kd8 Re8+ Kc7 Re7+ Kb6 Bc2 Rxa3 Rxh7 Rxc3+ Kf2 Rxc2+ Kg3 c3 Rg7 Rxg2+ Kh4 c2 Rd7 Rd2 Rg7 c1=Q Rxg6 Rd4+ Kh5 Bf3+ Rg4 Bxg4+ Kg6 Bxh3 Kf7 Qc7+ Kf6 f4 Kg5 f3 Kf6 d5 Kg5 Qf4+ Kh5 Bg4+ Kh4 Bf5+ Kh5 Qh4#,C48,7,32.32,54,Short,Four Knights Game: Spanish Variation,0.28,Intermediate,Intermediate,0.01
14039,wie13fQ4,True,35,resign,white,20+0,d4 d5 c4 dxc4 e3 Nf6 Bxc4 Bf5 Qb3 e6 Nf3 Nc6 Qxb7 Be4 Bb5 Rb8 Bxc6+ Bxc6 Qxc6+ Qd7 Qxd7+ Kxd7 O-O Bb4 Ne5+ Ke7 Nc6+ Kd7 Nxb8+ Rxb8 a3 Ba5 b4 Bb6 Nd2,D20,5,7.27,253,Short,Queen's Gambit Accepted: Old Variation,0.21,Advanced,Intermediate,0.03
14040,eBZNlH7w,True,55,resign,black,20+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4 Nxf7 Qxe4+ Qe2 Qxe2+ Kxe2 Kxf7 Nc3 Nf6 d4 Bd6 Bg5 Re8+ Kd2 Bf5 h3 Rad8 g4 Be4 Rhe1 Bb4 Rad1 Rxd4+ Kc1 Rxd1+ Rxd1 Bf3 Rd3 Re1+ Kd2 Re2+ Kd1 Rxf2+ Kc1 Ne4 Rd7+ Ke6 Rd3 Rf1+ Nd1 Bxd1 Rxd1 Rxd1+ Kxd1 Nxg5 c3,C68,7,18.19,-28,Short,Ruy Lopez: Exchange Variation,0.33,Intermediate,Intermediate,0.02
14041,gA112b3d,True,57,mate,white,20+0,e4 e5 Nf3 Nc6 Bb5 d6 d4 a6 Bxc6+ bxc6 dxe5 Bg4 exd6 cxd6 h3 Bh5 O-O Nf6 Qd3 Bg6 Nc3 Be7 Nh4 O-O Nxg6 hxg6 Bf4 Nh5 Be3 Re8 Rfd1 Rb8 Qxa6 Rxb2 Qxc6 Bf6 Nd5 Be5 f4 Bf6 e5 dxe5 Nxf6+ Qxf6 Qxe8+ Kh7 Rd8 g5 Qh8+ Kg6 f5+ Qxf5 g4 Qxc2 Rd6+ Nf6 Qh5#,C62,6,15.82,8,Short,Ruy Lopez: Steinitz Defense,0.28,Intermediate,Intermediate,0.02
14042,ZQhByuut,True,63,resign,white,20+0,e4 e5 Nf3 Nc6 Bb5 d6 O-O Bg4 d4 exd4 Qxd4 Bxf3 Bxc6+ bxc6 gxf3 c5 Qd5 Rb8 b3 Qf6 Qd3 Qxa1 Nc3 g6 Bg5 Qb2 Bc1 Qa1 Bg5 Qxf1+ Kxf1 Bg7 Nd5 f6 Bf4 g5 Nxc7+ Kf7 Qd5+ Kg6 Qf5+ Kh6 Bxd6 Rd8 Bxc5 Bf8 Bxf8+ Rxf8 Ne6 Ne7 Qh3+ Kg6 Nxf8+ Rxf8 Qd7 Nc8 Qf5+ Kg7 f4 gxf4 Qxf4 Rd8 Qc7+,C62,6,23.46,-30,Short,Ruy Lopez: Steinitz Defense,0.37,Intermediate,Intermediate,0.02
14043,3WeOvP8L,True,56,resign,black,15+10,e4 c5 c3 Nc6 d4 cxd4 cxd4 e5 Nf3 exd4 Nxd4 Bb4+ Nd2 Nxd4 Bc4 Qc7 O-O Bxd2 Bxd2 Qxc4 b3 Qc2 Qg4 g6 e5 Qxd2 Rad1 Ne2+ Kh1 Qxa2 Rfe1 Nh6 Qxe2 Qxe2 Rxe2 O-O Rd6 Nf5 Rdd2 Re8 g4 Nh4 Re4 b6 g5 Bb7 Re2 d5 Rxh4 d4+ Kg1 d3 Rd2 Rad8 Re4 Bxe4,B22,3,10.98,-54,Short,Sicilian Defense: Alapin Variation,0.2,Intermediate,Intermediate,0.02
14044,fCaWLSuU,True,32,resign,black,5+30,b3 Nf6 Bb2 g6 f4 Bg7 e3 O-O g4 e6 g5 Ne4 Bxg7 Kxg7 Bd3 Nd6 Qf3 b6 Qxa8 Bb7 Qxa7 Bxh1 Nc3 Nc6 O-O-O Nxa7 Nge2 Bf3 h4 Qa8 Rg1 Nab5,A01,2,7.12,165,Short,Nimzo-Larsen Attack: Indian Variation,0.22,Advanced,Intermediate,0.03
14045,TZa4ZODZ,True,83,mate,white,20+0,e4 e5 Nf3 f6 Bc4 Ne7 O-O g6 d4 Nec6 Nc3 h5 dxe5 fxe5 Be3 a6 Nd5 Bh6 Bxh6 Rxh6 Qd2 Rh7 Qg5 Ne7 Nxe5 Nxd5 Qxd8+ Kxd8 Bxd5 Re7 Nf7+ Ke8 Ng5 c6 Bf7+ Kf8 Rae1 Re5 f4 Rc5 c3 d5 exd5 Rxd5 Re8+ Kg7 Rg8+ Kf6 Rxc8 b5 Bxd5 cxd5 Rf8+ Ke7 Rc8 Kd7 Rg8 a5 Re1 b4 cxb4 axb4 Rd1 Kd6 Rxg6+ Kc5 Ne6+ Kc4 b3+ Kc3 Rxd5 Nc6 Rg3+ Kb2 Rd2+ Ka3 f5 Re8 Rc2 Ne5 Rg7 Ng4 Ra7#,C40,4,14.11,292,Short,King's Pawn Game: Damiano Defense,0.17,Intermediate,Intermediate,0.01
14046,eSawP8WZ,True,69,resign,white,10+5,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nxc6 bxc6 e5 Nd5 Bc4 d6 exd6 cxd6 O-O Nf6 Bg5 d5 Bb3 Bc5 Re1+ Be6 Nd2 O-O a3 Re8 Nf3 h6 Bxf6 Qxf6 Ba4 Qxb2 Bxc6 Bxf2+ Kxf2 Qb6+ Nd4 Rac8 Bxe8 Rxe8 Kf1 Kf8 Nxe6+ Rxe6 Qxd5 Qa6+ Kg1 Qb6+ Kh1 Rxe1+ Rxe1 Qb8 Qc5+ Kg8 Re7 Qd8 h3 Qd1+ Kh2 Qd8 Qc7 Qxc7+ Rxc7 f6 Rxa7 Kh7 c4,C45,11,21.82,-236,Short,Scotch Game: Mieses Variation,0.32,Intermediate,Intermediate,0.01
14047,6pl3uRpO,True,105,resign,white,15+5,e4 e5 Nf3 Nc6 Bb5 d6 O-O a6 Ba4 Bg4 d3 h6 Be3 Nf6 Nbd2 b5 Bb3 Na5 c3 Nxb3 Qxb3 Be7 h3 Be6 Qd1 O-O d4 exd4 cxd4 d5 e5 Nd7 Rc1 f6 b3 fxe5 dxe5 Rf5 Bd4 c5 Bc3 d4 Bb2 Nxe5 Re1 Nxf3+ Nxf3 Bd5 Qd3 Rf7 Ne5 Rf6 Ng6 Bd6 Re2 Qd7 Rce1 Bf7 Ne7+ Kh8 Bc1 Re8 Nf5 Bg6 Rxe8+ Bxe8 Nxd6 Rxd6 Bf4 Bg6 Qg3 Rf6 Be5 Qe6 Bxf6 Qxe1+ Kh2 gxf6 Qxg6 Qe5+ g3 h5 Qh6+ Kg8 Qg6+ Kf8 Qh6+ Ke8 Qg6+ Kd7 Qf7+ Kc6 Qa7 d3 Qxa6+ Kd7 Qxb5+ Ke6 Qxd3 h4 Qc4+ Kf5 Qxh4 Kg6 Qg4+,C72,9,33.36,-101,Short,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense,0.32,Intermediate,Advanced,0.01
14048,jx3yqFZ6,True,34,resign,black,10+0,e4 e5 Nf3 d6 Bc4 Bg4 d3 Nf6 Nc3 Be7 h3 Bh5 Bg5 Nbd7 Qe2 O-O g4 Bg6 Rg1 Rb8 h4 h6 Bd2 a6 g5 hxg5 Bxg5 b5 Bxf6 Bxf6 Rxg6 bxc4 Nd5 fxg6,C41,5,4.41,-102,Short,Philidor Defense #3,0.13,Intermediate,Intermediate,0.03
14049,mG697hNT,True,27,mate,white,30+10,e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nge7 c3 a6 Ba4 b5 Bb3 O-O d4 exd4 cxd4 Bb6 Nc3 Na5 Bc2 Bb7 Qd3 d5 exd5 Nxd5 Qxh7#,C64,6,6.36,-100,Short,Ruy Lopez: Classical Variation,0.24,Intermediate,Intermediate,0.04
14050,IOI1hRWZ,True,54,resign,black,30+10,c4 Nf6 Nc3 g6 e3 Bg7 d4 O-O g3 c6 Bg2 d5 c5 b6 cxb6 axb6 Nge2 Re8 O-O e5 dxe5 Rxe5 f4 Re8 Bd2 Nbd7 Qb3 Nc5 Qc2 Bf5 Qd1 Nd3 Nd4 Nxb2 Qb3 Nc4 Nxc6 Nxd2 Nxd8 Nxb3 axb3 Raxd8 Rfe1 Ng4 Rac1 Nxe3 Nxd5 Nxg2 Kxg2 Rxe1 Nf6+ Bxf6 Rxe1 Rd2+,A16,3,20.76,130,Short,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,0.38,Intermediate,Intermediate,0.02
14051,G7lzQt4H,True,80,mate,black,15+5,e4 c6 Nf3 d5 exd5 cxd5 d4 Bg4 Bf4 Nc6 Bb5 e6 Nbd2 Bd6 Bxd6 Qxd6 O-O Nf6 c3 O-O h3 Bh5 Qc2 a6 Ba4 b5 Bb3 Na5 Ne5 Nc4 Rae1 Bg6 Qc1 Ne4 Nxe4 Bxe4 Bc2 Bxc2 Qxc2 Nxe5 Rxe5 Rac8 Rh5 g6 Rh4 b4 Rg4 bxc3 bxc3 Rc4 h4 Rfc8 Rg3 Rxd4 h5 Rc7 hxg6 fxg6 Re3 e5 Rfe1 e4 f3 Qc5 fxe4 Rxe4 Kh1 Rxe3 Rxe3 Qxe3 Qa4 Rxc3 Qd7 Rc1+ Kh2 Qf4+ Kh3 Rc3+ g3 Qxg3#,B10,2,22.8,-224,Short,Caro-Kann Defense,0.28,Intermediate,Advanced,0.01
14052,8hWTYQVd,True,84,resign,black,20+0,e4 d6 f4 Nf6 Nc3 g6 Nf3 Bg7 d4 O-O Bd3 Nc6 O-O Bg4 f5 Nxd4 fxg6 fxg6 h3 Nxf3+ Rxf3 Bxf3 Qxf3 Nd5 Qe2 Nf4 Qg4 e5 Bc4+ Kh8 Be3 a6 g3 b5 Bd5 Nxd5 Nxd5 c6 Bg5 Qe8 Nc7 Qf7 Nxa8 Qf2+ Kh1 Rxa8 Be7 d5 exd5 cxd5 Rd1 Rf8 Bxf8 Bxf8 Qe6 Qf3+ Kg1 Qxd1+ Kf2 Qxc2+ Kf3 Qe4+ Kf2 Bc5+ Kf1 Qb1+ Ke2 Qxb2+ Kf3 Qc3+ Kg4 Qd4+ Kg5 e4 Qe8+ Kg7 Qd7+ Kf8 Qd8+ Kf7 Qd7+ Be7+ Qxe7+ Kxe7,B09,11,16.2,28,Short,Pirc Defense: Austrian Attack |  Weiss Variation,0.19,Intermediate,Intermediate,0.01
14053,5qpsn4fh,True,61,mate,white,15+10,e4 e5 Nf3 Nf6 Nc3 Bb4 Bc4 Bxc3 dxc3 O-O O-O d6 Re1 c6 Bg5 Nbd7 Qe2 h6 Bh4 Qe8 Rad1 d5 exd5 Nxd5 Bxd5 cxd5 Rxd5 Qe6 c4 Qc6 b3 f6 Red1 Re8 h3 e4 Nd4 Qc7 Qh5 Rf8 Nf5 Ne5 Bg3 Qf7 Qxf7+ Rxf7 Rd8+ Kh7 Re8 Rd7 Rxd7 Nxd7 Re7 Kg6 Nxg7 Ne5 Ne8 Bf5 Rg7+ Kh5 Nxf6#,C42,5,17.03,50,Short,Russian Game: Three Knights Game,0.28,Intermediate,Intermediate,0.02
14054,qBuT83j4,True,45,mate,white,15+10,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 exd4 Nxd4 Bb7 O-O Nf6 Nc3 Be7 Nf5 O-O Qf3 d5 Qg3 g6 Nh6+ Kg7 exd5 cxd5 Ng4 Nxg4 Qxg4 Bc8 Qf3 c6 Ne2 Bd6 Nf4 Qh4 g3 Qd8 Qc3+ Kg8 Nd3 Ba6 Bh6 Re8 Qg7#,C62,6,8.24,-77,Short,Ruy Lopez: Steinitz Defense,0.18,Intermediate,Intermediate,0.02
14055,tFA2lTyb,True,139,mate,white,8+10,d4 Nf6 Nc3 g6 e4 d6 Bg5 Bg7 Qd2 O-O O-O-O c5 dxc5 Bg4 f3 Be6 cxd6 Qxd6 Qxd6 exd6 Rxd6 Nc6 a3 Rad8 Nb5 Rxd6 Nxd6 b6 Bb5 Ne5 Ne2 Nfd7 Nf4 Ba2 b3 Nc5 Kb2 Bxb3 cxb3 Nc4+ Ka2 Nxd6 Be7 Re8 Bxd6 Rd8 Bxc5 bxc5 Nd5 Rb8 a4 Bd4 h4 Kf8 h5 Kg7 hxg6 hxg6 g4 Be5 g5 Bc3 Nxc3 Rd8 Rd1 Rh8 f4 Rh2+ Ka3 Rc2 Bd3 Rxc3 f5 a5 fxg6 Kxg6 Bc4 Rg3 Rd6+ Kg7 e5 Rxg5 e6 Re5 exf7 Rf5 Rd8 Rxf7 Bxf7 Kxf7 Rc8 Ke6 Rxc5 Kd6 Rxa5 Kc6 b4 Kb6 Rb5+ Ka6 Rh5 Kb6 a5+ Ka6 b5+ Kxa5 Kb3 Kb6 Ka4 Kb7 Rh6 Ka7 Ka5 Kb7 Rh7+ Ka8 Ka6 Kb8 b6 Ka8 b7+ Kb8 Rh8+ Kc7 Ka7 Kc6 b8=Q Kc5 Rc8+ Kd4 Qd6+ Ke4 Re8+ Kf3 Qf6+ Kg4 Rg8+ Kh3 Qh6#,B07,7,26.97,-30,Short,Pirc Defense: Byrne Variation,0.19,Intermediate,Intermediate,0.01
14056,7KILOwPe,True,50,resign,black,10+0,e4 e5 d3 g6 Be3 Bg7 d4 exd4 Bxd4 Bxd4 Qxd4 Qf6 e5 Qb6 Qc3 Ne7 Bc4 O-O Nf3 d6 exd6 Qxd6 O-O Re8 Ne5 Be6 Bxe6 Qxe6 Nd2 Nec6 Nxc6 Nxc6 g3 Rad8 Rfe1 Qd5 Rxe8+ Rxe8 Nb3 a5 Nc5 b6 Na6 Nd4 Qxc7 Nf3+ Kg2 Ne1+ Kh3 Qg2+,C20,3,9.2,-61,Short,King's Pawn Game: Leonardis Variation,0.18,Intermediate,Intermediate,0.02
14057,ggDf38SD,True,40,mate,black,10+0,e4 e5 Nf3 Nf6 Nc3 d6 Be2 b6 O-O Bb7 d3 Nbd7 h3 h5 Be3 Be7 d4 Nxe4 Nxe4 Bxe4 dxe5 Bxf3 Bxf3 Nxe5 Bxa8 Qxa8 f4 Nc4 Qc1 Bf6 c3 O-O Rd1 Re8 Bd4 Bxd4+ Rxd4 Ne3 Rd3 Qxg2#,C42,5,5.7,-81,Short,Russian Game: Three Knights Game,0.14,Intermediate,Intermediate,0.02
14058,wL3BwUAj,True,105,resign,white,10+0,d4 d5 Bf4 Nd7 e3 Ngf6 Nd2 e6 g4 h6 h4 Ne4 Nxe4 dxe4 Bg2 f5 g5 h5 Ne2 Bd6 Bxd6 cxd6 Ng3 g6 Qe2 a6 a4 d5 c3 Nb6 Kd2 Nc4+ Kc2 O-O Nf1 Bd7 Nd2 Nxd2 Qxd2 Qe8 a5 Bb5 Bf1 Bxf1 Rhxf1 Qd8 Ra3 b6 axb6 Qxb6 Rb3 Qc6 Ra1 Rf7 Ra5 Rb7 Rc5 Qd7 Rxb7 Qxb7 Kc1 Rb8 Qe2 Qb3 Qc2 Qxc2+ Kxc2 Ra8 Rc6 Kf7 Kb3 Ke7 Ka4 Kd7 Rb6 Kc7 Rxe6 Rb8 b4 Kb7 Rxg6 Rc8 Kb3 Ra8 Rh6 a5 bxa5 Rxa5 g6 Ra6 Rh7+ Kb6 g7 Ra8 Rh8 Rxh8 gxh8=Q f4 Qxh5 fxe3 fxe3 Ka5 Qxd5+ Ka6 Qxe4,D00,3,14.81,6,Short,Queen's Pawn Game: Mason Attack,0.14,Intermediate,Intermediate,0.01
14059,FdeesywE,True,78,resign,black,10+0,d4 h6 Nf3 a6 h4 b5 Bf4 Bb7 e3 e6 Nbd2 c5 c3 cxd4 exd4 Nf6 Qc2 d5 O-O-O Ne4 Be3 Nxd2 Rxd2 Bd6 Bd3 Nd7 g4 Nf6 g5 hxg5 Bxg5 Be7 Ne5 Ne4 Bxe7 Qxe7 Re2 Rxh4 Rxh4 Qxh4 f3 Qh1+ Qd1 Qxd1+ Kxd1 Ng3 Rh2 O-O-O Rh3 Nf5 Nxf7 Rf8 Bxf5 exf5 Nd6+ Kc7 Nxb7 Kxb7 Rh7 Rf7 Ke2 Re7+ Kd3 Kc6 b3 Kd6 f4 g6 Rxe7 Kxe7 c4 dxc4+ bxc4 Kd6 c5+ Kd5 a3 a5,A40,1,15.06,1,Short,Queen's Pawn,0.19,Intermediate,Intermediate,0.01
14060,8iIotfDH,True,88,resign,black,10+0,e4 e5 Bc4 Nf6 Nc3 d6 Nf3 h6 Nh4 Nc6 Nf5 Ne7 Nxe7 Bxe7 Qf3 O-O d3 a6 Qg3 b5 Bd5 Nxd5 Nxd5 Bg5 O-O Bxc1 Raxc1 c6 Ne3 Qg5 Qxg5 hxg5 Nf5 Bxf5 exf5 f6 g3 Kf7 f4 gxf4 gxf4 Rh8 Rce1 Rh5 fxe5 dxe5 Re2 Rah8 Rg2 c5 Rff2 a5 c4 b4 b3 Ra8 a3 bxa3 Ra2 Rxf5 Rxa3 Rf3 Rd2 Ke6 Kg2 Rf4 Re2 g5 h3 Ra7 Kg3 Kf5 Raa2 Rd4 Red2 Kg6 Kf3 f5 Ra1 e4+ dxe4 Rxd2 exf5+ Kxf5 Re1 Rd3+ Ke2 Rxb3,C26,5,13.41,21,Short,Vienna Game: Stanley Variation,0.15,Intermediate,Intermediate,0.01
14061,ru9C7921,True,27,resign,white,10+0,e4 e5 Nf3 Nf6 Nc3 d6 Bc4 h6 O-O Qe7 Re1 Be6 Bb3 Nbd7 d4 Bg4 h3 Bxf3 gxf3 exd4 Qxd4 Ne5 Kg2 Nh5 Nd5 Qg5+ Bxg5,C42,5,4.06,19,Short,Russian Game: Three Knights Game,0.15,Intermediate,Intermediate,0.04
14062,TP3mMLHE,True,45,resign,white,10+0,d4 e6 Bf4 d5 Nd2 Nc6 e3 Qf6 c3 e5 dxe5 Nxe5 Ngf3 Bd6 Nxe5 Bxe5 Bxe5 Qxe5 Nf3 Qf6 Qxd5 c6 Qe4+ Ne7 O-O-O O-O h4 Bf5 Qd4 Qe6 Bc4 Qg6 Rhg1 Bb1 Bd3 Bxd3 Qxd3 Rad8 Qxg6 Nxg6 Rxd8 Rxd8 g4 Ne5 Nxe5,A40,2,6.81,-9,Short,Horwitz Defense,0.15,Intermediate,Intermediate,0.02
14063,PtxIO9jg,True,17,mate,white,10+0,e4 e5 Nf3 Nf6 Bc4 Nxe4 O-O f6 Re1 Nd6 Nxe5 fxe5 Qh5+ g6 Qxe5+ Be7 Qxh8#,C42,5,1.7,-5,Short,Russian Game: Urusov Gambit,0.1,Intermediate,Intermediate,0.06
14064,eg2c7hSG,True,45,resign,white,10+0,e4 e5 Nf3 Nf6 Nc3 d6 d4 exd4 Nxd4 c5 Nb3 Bd7 Bg5 a6 a4 Nc6 Bc4 Ne5 Be2 Be7 Bxf6 Bxf6 O-O Be6 Nd2 O-O f4 Nc6 Nc4 d5 exd5 Bxc3 dxe6 Bd4+ Kh1 fxe6 c3 Bf6 Bg4 Qxd1 Bxe6+ Kh8 Raxd1 Rad8 Nd6,C42,5,8.94,12,Short,Russian Game: Three Knights Game,0.2,Intermediate,Intermediate,0.02
14065,VwqIQamh,True,62,resign,black,10+0,e4 e5 Bc4 Nf6 Nc3 d6 h3 Nc6 Nf3 h6 O-O Qe7 d3 Be6 Bb3 O-O-O Ba4 Bd7 Bxc6 Bxc6 Be3 Kb8 b4 d5 b5 d4 bxc6 b6 Bxd4 exd4 Nb5 g5 Nfxd4 Qe5 c3 h5 Qa4 a5 Qb3 Bd6 Nf3 Qf4 Rfe1 g4 g3 Qxf3 Qxf7 gxh3 Kf1 Qxd3+ Kg1 Qxb5 Rab1 Qc5 Qxf6 Bxg3 Re3 Rdf8 Qxf8+ Rxf8 Rxg3 Qxc6,C26,5,14.87,16,Short,Vienna Game: Stanley Variation,0.24,Intermediate,Intermediate,0.02
14066,BsJ16bnx,True,106,resign,black,10+0,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Qe2 Qe7 d3 Nf6 Nc3 Nc6 Bg5 Be6 O-O-O h6 Bxf6 Qxf6 Nd2 Be7 Nde4 Qf4+ Qe3 Qxe3+ fxe3 O-O Nb5 Bxa2 b3 a5 Nxc7 Ra7 Nb5 Ra6 Nec3 Nb4 Kb2 a4 Nxa4 Rfa8 Nbc3 d5 Nxd5 Nxd5 Kxa2 Nc3+ Kb2 Nxd1+ Kc1 Nxe3 d4 Nxf1 Rxf1 Bg5+ Kb2 b5 Nc5 Ra2+ Kc3 Rc8 Re1 Bf4 g3 Bd6 Kb4 Bxc5+ dxc5 Rxc2 h4 R2xc5 Re7 Kf8 Rb7 Rc3 g4 R3c5 Ka5 b4+ Kxb4 Rc3 h5 Rg3 Ka5 Rxg4 b4 Rg5+ b5 Rxh5 Kb6 f5 Ka7 f4 b6 f3 Rc7 Rxc7+ bxc7 Rc5 Kb7 f2 c8=Q+ Rxc8 Kxc8 f1=Q,C42,9,14.0,-7,Short,Russian Game: Cozio (Lasker) Attack,0.13,Intermediate,Intermediate,0.01
14067,Xg8nLykg,True,72,resign,black,10+0,d4 d5 Bf4 Bf5 e3 Nf6 Be2 e6 g4 Bg6 h4 h6 g5 hxg5 Bxg5 Be7 Nf3 Ne4 Bxe7 Qxe7 Bd3 Bh5 Nbd2 Nc6 Nxe4 dxe4 Bxe4 Qf6 Rh3 O-O-O Qd3 e5 O-O-O Rhe8 Bxc6 Qxc6 Qf5+ Qe6 Qxe6+ Rxe6 Rg1 Bxf3 Rxf3 exd4 exd4 Rxd4 Rxf7 g6 h5 gxh5 Rg8+ Rd8 Rxd8+ Kxd8 f4 Rh6 f5 h4 Rg7 h3 Rg1 Ke7 Rh1 Kf6 Kd2 Kxf5 Kc3 Kf4 Rh2 Kg3 Rd2 h2,D00,3,9.98,-37,Short,Queen's Pawn Game: Mason Attack,0.14,Intermediate,Intermediate,0.01
14068,giy0JH8l,True,17,resign,white,10+0,e4 e5 g4 Nf6 Qf3 d5 exd5 Qxd5 g5 Qxf3 Nxf3 Nfd7 Nc3 g6 Nd5 Na6 Bxa6,C20,2,1.95,-188,Short,King's Pawn Game,0.11,Intermediate,Intermediate,0.06
14069,gThoGITL,True,35,resign,black,10+0,d4 c5 dxc5 e5 Be3 Qa5+ Nc3 Bxc5 Bxc5 Qxc5 a3 Nf6 e3 O-O Bd3 d5 Nge2 Bg4 O-O Nbd7 e4 dxe4 Nxe4 Nxe4 Bxe4 Rad8 Bxb7 Nf6 Qe1 Qxc2 Rd1 Bxe2 Rxd8 Rxd8 Qa5,A43,3,6.97,26,Short,Benoni Defense: Benoni Gambit Accepted,0.2,Intermediate,Intermediate,0.03
14070,AmrD8fot,True,41,mate,white,10+0,e4 e5 Qh5 Qe7 Nf3 g6 Qxe5 Qxe5 Nxe5 Bg7 d4 d6 Nf3 Nf6 Bd3 O-O O-O Re8 e5 dxe5 Nxe5 Nbd7 Nxd7 Nxd7 Nc3 Bxd4 Bd2 Nc5 Nd5 Nxd3 cxd3 Bb6 Nf6+ Kf8 Nxe8 Kxe8 Rfe1+ Kf8 Bh6+ Kg8 Re8#,C20,3,3.44,7,Short,King's Pawn Game: Wayward Queen Attack,0.08,Intermediate,Intermediate,0.02
14071,0RIl7ORP,True,14,draw,draw,10+0,d4 c5 dxc5 e6 Be3 Nf6 f3 Nc6 Nd2 Nd5 Bf2 Qa5 e4 Nf4,A43,3,1.76,-65,Short,Benoni Defense: Benoni Gambit Accepted,0.13,Intermediate,Intermediate,0.07
14072,avNso1Hj,True,51,resign,white,10+0,e4 e5 Nf3 Nf6 Nc3 d6 Bc4 h6 O-O a6 d3 b5 Bd5 c6 Bb3 a5 a3 a4 Ba2 Be7 d4 exd4 Qxd4 c5 Qd3 c4 Qd4 Nc6 Qe3 Ba6 Bd2 Ne5 Rad1 Nxf3+ Qxf3 Qb8 Bf4 O-O Qg3 Kh8 Rfe1 Qb6 Nd5 Nxd5 exd5 Rae8 c3 Bb7 Bb1 Qc5 Qh3,C42,5,13.16,-71,Short,Russian Game: Three Knights Game,0.26,Intermediate,Intermediate,0.02
14073,Fyz1UeYT,True,97,draw,draw,10+0,e4 e5 Nf3 Nf6 d4 exd4 Nxd4 Qe7 f3 g6 Nc3 Bg7 Bg5 Qb4 Qd2 Qxb2 Rd1 O-O e5 Re8 f4 d6 Bc4 dxe5 O-O exd4 Qxd4 Ne4 Qd5 Nxg5 fxg5 Be6 Qe5 Bxe5 Bxe6 Qb6+ Kh1 Qxe6 Ne4 Bxh2 Nf6+ Kh8 Nxe8 Qxe8 Kxh2 Qe5+ Kh1 Qxg5 Rd7 Na6 Rdxf7 Kg8 Rd7 Qh4+ Kg1 Qa4 Rff7 Qxd7 Rxd7 Nb4 Rxc7 Nxc2 Rxc2 b6 Rc7 a5 a3 b5 Kf2 b4 axb4 axb4 Rb7 Ra2+ Kg3 Rb2 Kf4 Rxg2 Rxb4 Kg7 Rb7+ Kh6 Kf3 Rh2 Kg3 Rh5 Kg4 Rg5+ Kh4 Rh5+ Kg4 g5 Rxh7+ Kxh7 Kxh5 g4 Kxg4,C43,6,15.17,15,Short,Petrov: Modern Attack,0.16,Intermediate,Intermediate,0.01
14074,ZybacoRf,True,72,resign,black,10+0,d4 d5 Bf4 Bf5 e3 e6 g4 Bg6 h4 h6 h5 Bh7 Nf3 Nf6 Ne5 Bd6 f3 Bxe5 dxe5 Nfd7 Nd2 a6 e4 Nc6 Bd3 dxe4 Nxe4 Nd4 c3 Nc6 Qc2 Bxe4 Bxe4 Nc5 Bxc6+ bxc6 Bd2 O-O O-O-O Qe7 f4 Rfd8 g5 hxg5 fxg5 Nd3+ Kb1 Nf2 Rdf1 Nxh1 Rxh1 Rd5 g6 Rad8 gxf7+ Qxf7 Rh2 Qf1+ Bc1 Rd1 b4 a5 Kb2 axb4 cxb4 Qb5 a3 Qxe5+ Kb3 R1d3+ Ka2 Qd5+,D00,3,13.3,11,Short,Queen's Pawn Game: Mason Attack,0.18,Intermediate,Intermediate,0.01
14076,rXEjWn99,True,19,mate,white,10+0,h3 d5 e4 dxe4 d3 exd3 Bxd3 g6 Bb5+ Bd7 Nc3 c6 Ba4 b5 Bb3 Na6 Qf3 Bg7 Qxf7#,A00,1,1.45,8,Short,Clemenz Opening,0.08,Intermediate,Intermediate,0.06
